,b1,b2,b3,b4,b5,attacker,defender
581,162,107,187,8500,20100,generated,flutter-mane
582,162,107,187,8500,20200,generated,flutter-mane
583,162,107,187,8500,20300,generated,flutter-mane
584,162,107,187,8500,20400,generated,flutter-mane
585,162,107,187,8500,20500,generated,flutter-mane
586,162,107,187,8500,20600,generated,flutter-mane
587,162,107,187,8500,20700,generated,flutter-mane
588,162,107,187,8500,20800,generated,flutter-mane
589,162,107,187,8500,20900,generated,flutter-mane
590,162,107,187,8500,21000,generated,flutter-mane
591,162,107,187,8500,21100,generated,flutter-mane
592,162,107,187,8500,21200,generated,flutter-mane
593,162,107,187,8500,21300,generated,flutter-mane
594,162,107,187,8500,21400,generated,flutter-mane
595,162,107,187,8500,21500,generated,flutter-mane
596,162,107,187,8500,21600,generated,flutter-mane
597,162,107,187,8500,21700,generated,flutter-mane
598,162,107,187,8500,21800,generated,flutter-mane
599,162,107,187,8500,21900,generated,flutter-mane
600,162,107,187,8600,12000,generated,flutter-mane
601,162,107,187,8600,12100,generated,flutter-mane
602,162,107,187,8600,12200,generated,flutter-mane
603,162,107,187,8600,12300,generated,flutter-mane
604,162,107,187,8600,12400,generated,flutter-mane
605,162,107,187,8600,12500,generated,flutter-mane
606,162,107,187,8600,12600,generated,flutter-mane
607,162,107,187,8600,12700,generated,flutter-mane
608,162,107,187,8600,12800,generated,flutter-mane
609,162,107,187,8600,12900,generated,flutter-mane
610,162,107,187,8600,13000,generated,flutter-mane
611,162,107,187,8600,13100,generated,flutter-mane
612,162,107,187,8600,13200,generated,flutter-mane
613,162,107,187,8600,13300,generated,flutter-mane
614,162,107,187,8600,13400,generated,flutter-mane
615,162,107,187,8600,13500,generated,flutter-mane
616,162,107,187,8600,13600,generated,flutter-mane
617,162,107,187,8600,13700,generated,flutter-mane
618,162,107,187,8600,13800,generated,flutter-mane
619,162,107,187,8600,13900,generated,flutter-mane
620,162,107,187,8600,14000,generated,flutter-mane
621,162,107,187,8600,14100,generated,flutter-mane
622,162,107,187,8600,14200,generated,flutter-mane
623,162,107,187,8600,14300,generated,flutter-mane
624,162,107,187,8600,14400,generated,flutter-mane
625,162,107,187,8600,14500,generated,flutter-mane
626,162,107,187,8600,14600,generated,flutter-mane
627,162,107,187,8600,14700,generated,flutter-mane
628,162,107,187,8600,14800,generated,flutter-mane
629,162,107,187,8600,14900,generated,flutter-mane
630,162,107,187,8600,15000,generated,flutter-mane
631,162,107,187,8600,15100,generated,flutter-mane
632,162,107,187,8600,15200,generated,flutter-mane
633,162,107,187,8600,15300,generated,flutter-mane
634,162,107,187,8600,15400,generated,flutter-mane
635,162,107,187,8600,15500,generated,flutter-mane
636,162,107,187,8600,15600,generated,flutter-mane
637,162,107,187,8600,15700,generated,flutter-mane
638,162,107,187,8600,15800,generated,flutter-mane
639,162,107,187,8600,15900,generated,flutter-mane
640,162,107,187,8600,16000,generated,flutter-mane
641,162,107,187,8600,16100,generated,flutter-mane
642,162,107,187,8600,16200,generated,flutter-mane
643,162,107,187,8600,16300,generated,flutter-mane
644,162,107,187,8600,16400,generated,flutter-mane
645,162,107,187,8600,16500,generated,flutter-mane
646,162,107,187,8600,16600,generated,flutter-mane
647,162,107,187,8600,16700,generated,flutter-mane
648,162,107,187,8600,16800,generated,flutter-mane
649,162,107,187,8600,16900,generated,flutter-mane
650,162,107,187,8600,17000,generated,flutter-mane
651,162,107,187,8600,17100,generated,flutter-mane
652,162,107,187,8600,17200,generated,flutter-mane
653,162,107,187,8600,17300,generated,flutter-mane
654,162,107,187,8600,17400,generated,flutter-mane
655,162,107,187,8600,17500,generated,flutter-mane
656,162,107,187,8600,17600,generated,flutter-mane
657,162,107,187,8600,17700,generated,flutter-mane
658,162,107,187,8600,17800,generated,flutter-mane
659,162,107,187,8600,17900,generated,flutter-mane
660,162,107,187,8600,18000,generated,flutter-mane
661,162,107,187,8600,18100,generated,flutter-mane
662,162,107,187,8600,18200,generated,flutter-mane
663,162,107,187,8600,18300,generated,flutter-mane
664,162,107,187,8600,18400,generated,flutter-mane
665,162,107,187,8600,18500,generated,flutter-mane
666,162,107,187,8600,18600,generated,flutter-mane
667,162,107,187,8600,18700,generated,flutter-mane
668,162,107,187,8600,18800,generated,flutter-mane
669,162,107,187,8600,18900,generated,flutter-mane
670,162,107,187,8600,19000,generated,flutter-mane
671,162,107,187,8600,19100,generated,flutter-mane
672,162,107,187,8600,19200,generated,flutter-mane
673,162,107,187,8600,19300,generated,flutter-mane
674,162,107,187,8600,19400,generated,flutter-mane
675,162,107,187,8600,19500,generated,flutter-mane
676,162,107,187,8600,19600,generated,flutter-mane
677,162,107,187,8600,19700,generated,flutter-mane
678,162,107,187,8600,19800,generated,flutter-mane
679,162,107,187,8600,19900,generated,flutter-mane
680,162,107,187,8600,20000,generated,flutter-mane
681,162,107,187,8600,20100,generated,flutter-mane
682,162,107,187,8600,20200,generated,flutter-mane
683,162,107,187,8600,20300,generated,flutter-mane
684,162,107,187,8600,20400,generated,flutter-mane
685,162,107,187,8600,20500,generated,flutter-mane
686,162,107,187,8600,20600,generated,flutter-mane
687,162,107,187,8600,20700,generated,flutter-mane
688,162,107,187,8600,20800,generated,flutter-mane
689,162,107,187,8600,20900,generated,flutter-mane
690,162,107,187,8600,21000,generated,flutter-mane
691,162,107,187,8600,21100,generated,flutter-mane
692,162,107,187,8600,21200,generated,flutter-mane
693,162,107,187,8600,21300,generated,flutter-mane
694,162,107,187,8600,21400,generated,flutter-mane
695,162,107,187,8600,21500,generated,flutter-mane
696,162,107,187,8600,21600,generated,flutter-mane
697,162,107,187,8600,21700,generated,flutter-mane
698,162,107,187,8600,21800,generated,flutter-mane
699,162,107,187,8600,21900,generated,flutter-mane
700,162,107,187,8700,12000,generated,flutter-mane
701,162,107,187,8700,12100,generated,flutter-mane
702,162,107,187,8700,12200,generated,flutter-mane
703,162,107,187,8700,12300,generated,flutter-mane
704,162,107,187,8700,12400,generated,flutter-mane
705,162,107,187,8700,12500,generated,flutter-mane
706,162,107,187,8700,12600,generated,flutter-mane
707,162,107,187,8700,12700,generated,flutter-mane
708,162,107,187,8700,12800,generated,flutter-mane
709,162,107,187,8700,12900,generated,flutter-mane
710,162,107,187,8700,13000,generated,flutter-mane
711,162,107,187,8700,13100,generated,flutter-mane
712,162,107,187,8700,13200,generated,flutter-mane
713,162,107,187,8700,13300,generated,flutter-mane
714,162,107,187,8700,13400,generated,flutter-mane
715,162,107,187,8700,13500,generated,flutter-mane
716,162,107,187,8700,13600,generated,flutter-mane
717,162,107,187,8700,13700,generated,flutter-mane
718,162,107,187,8700,13800,generated,flutter-mane
719,162,107,187,8700,13900,generated,flutter-mane
720,162,107,187,8700,14000,generated,flutter-mane
721,162,107,187,8700,14100,generated,flutter-mane
722,162,107,187,8700,14200,generated,flutter-mane
723,162,107,187,8700,14300,generated,flutter-mane
724,162,107,187,8700,14400,generated,flutter-mane
725,162,107,187,8700,14500,generated,flutter-mane
726,162,107,187,8700,14600,generated,flutter-mane
727,162,107,187,8700,14700,generated,flutter-mane
728,162,107,187,8700,14800,generated,flutter-mane
729,162,107,187,8700,14900,generated,flutter-mane
730,162,107,187,8700,15000,generated,flutter-mane
731,162,107,187,8700,15100,generated,flutter-mane
732,162,107,187,8700,15200,generated,flutter-mane
733,162,107,187,8700,15300,generated,flutter-mane
734,162,107,187,8700,15400,generated,flutter-mane
735,162,107,187,8700,15500,generated,flutter-mane
736,162,107,187,8700,15600,generated,flutter-mane
737,162,107,187,8700,15700,generated,flutter-mane
738,162,107,187,8700,15800,generated,flutter-mane
739,162,107,187,8700,15900,generated,flutter-mane
740,162,107,187,8700,16000,generated,flutter-mane
741,162,107,187,8700,16100,generated,flutter-mane
742,162,107,187,8700,16200,generated,flutter-mane
743,162,107,187,8700,16300,generated,flutter-mane
744,162,107,187,8700,16400,generated,flutter-mane
745,162,107,187,8700,16500,generated,flutter-mane
746,162,107,187,8700,16600,generated,flutter-mane
747,162,107,187,8700,16700,generated,flutter-mane
748,162,107,187,8700,16800,generated,flutter-mane
749,162,107,187,8700,16900,generated,flutter-mane
750,162,107,187,8700,17000,generated,flutter-mane
751,162,107,187,8700,17100,generated,flutter-mane
752,162,107,187,8700,17200,generated,flutter-mane
753,162,107,187,8700,17300,generated,flutter-mane
754,162,107,187,8700,17400,generated,flutter-mane
755,162,107,187,8700,17500,generated,flutter-mane
756,162,107,187,8700,17600,generated,flutter-mane
757,162,107,187,8700,17700,generated,flutter-mane
758,162,107,187,8700,17800,generated,flutter-mane
759,162,107,187,8700,17900,generated,flutter-mane
760,162,107,187,8700,18000,generated,flutter-mane
761,162,107,187,8700,18100,generated,flutter-mane
762,162,107,187,8700,18200,generated,flutter-mane
763,162,107,187,8700,18300,generated,flutter-mane
764,162,107,187,8700,18400,generated,flutter-mane
765,162,107,187,8700,18500,generated,flutter-mane
766,162,107,187,8700,18600,generated,flutter-mane
767,162,107,187,8700,18700,generated,flutter-mane
768,162,107,187,8700,18800,generated,flutter-mane
769,162,107,187,8700,18900,generated,flutter-mane
770,162,107,187,8700,19000,generated,flutter-mane
771,162,107,187,8700,19100,generated,flutter-mane
772,162,107,187,8700,19200,generated,flutter-mane
773,162,107,187,8700,19300,generated,flutter-mane
774,162,107,187,8700,19400,generated,flutter-mane
775,162,107,187,8700,19500,generated,flutter-mane
776,162,107,187,8700,19600,generated,flutter-mane
777,162,107,187,8700,19700,generated,flutter-mane
778,162,107,187,8700,19800,generated,flutter-mane
779,162,107,187,8700,19900,generated,flutter-mane
780,162,107,187,8700,20000,generated,flutter-mane
781,162,107,187,8700,20100,generated,flutter-mane
782,162,107,187,8700,20200,generated,flutter-mane
783,162,107,187,8700,20300,generated,flutter-mane
784,162,107,187,8700,20400,generated,flutter-mane
785,162,107,187,8700,20500,generated,flutter-mane
786,162,107,187,8700,20600,generated,flutter-mane
787,162,107,187,8700,20700,generated,flutter-mane
788,162,107,187,8700,20800,generated,flutter-mane
789,162,107,187,8700,20900,generated,flutter-mane
790,162,107,187,8700,21000,generated,flutter-mane
791,162,107,187,8700,21100,generated,flutter-mane
792,162,107,187,8700,21200,generated,flutter-mane
793,162,107,187,8700,21300,generated,flutter-mane
794,162,107,187,8700,21400,generated,flutter-mane
795,162,107,187,8700,21500,generated,flutter-mane
796,162,107,187,8700,21600,generated,flutter-mane
797,162,107,187,8700,21700,generated,flutter-mane
798,162,107,187,8700,21800,generated,flutter-mane
799,162,107,187,8700,21900,generated,flutter-mane
800,162,107,187,8800,12000,generated,flutter-mane
801,162,107,187,8800,12100,generated,flutter-mane
802,162,107,187,8800,12200,generated,flutter-mane
803,162,107,187,8800,12300,generated,flutter-mane
804,162,107,187,8800,12400,generated,flutter-mane
805,162,107,187,8800,12500,generated,flutter-mane
806,162,107,187,8800,12600,generated,flutter-mane
807,162,107,187,8800,12700,generated,flutter-mane
808,162,107,187,8800,12800,generated,flutter-mane
809,162,107,187,8800,12900,generated,flutter-mane
810,162,107,187,8800,13000,generated,flutter-mane
811,162,107,187,8800,13100,generated,flutter-mane
812,162,107,187,8800,13200,generated,flutter-mane
813,162,107,187,8800,13300,generated,flutter-mane
814,162,107,187,8800,13400,generated,flutter-mane
815,162,107,187,8800,13500,generated,flutter-mane
816,162,107,187,8800,13600,generated,flutter-mane
817,162,107,187,8800,13700,generated,flutter-mane
818,162,107,187,8800,13800,generated,flutter-mane
819,162,107,187,8800,13900,generated,flutter-mane
820,162,107,187,8800,14000,generated,flutter-mane
821,162,107,187,8800,14100,generated,flutter-mane
822,162,107,187,8800,14200,generated,flutter-mane
823,162,107,187,8800,14300,generated,flutter-mane
824,162,107,187,8800,14400,generated,flutter-mane
825,162,107,187,8800,14500,generated,flutter-mane
826,162,107,187,8800,14600,generated,flutter-mane
827,162,107,187,8800,14700,generated,flutter-mane
828,162,107,187,8800,14800,generated,flutter-mane
829,162,107,187,8800,14900,generated,flutter-mane
830,162,107,187,8800,15000,generated,flutter-mane
831,162,107,187,8800,15100,generated,flutter-mane
832,162,107,187,8800,15200,generated,flutter-mane
833,162,107,187,8800,15300,generated,flutter-mane
834,162,107,187,8800,15400,generated,flutter-mane
835,162,107,187,8800,15500,generated,flutter-mane
836,162,107,187,8800,15600,generated,flutter-mane
837,162,107,187,8800,15700,generated,flutter-mane
838,162,107,187,8800,15800,generated,flutter-mane
839,162,107,187,8800,15900,generated,flutter-mane
840,162,107,187,8800,16000,generated,flutter-mane
841,162,107,187,8800,16100,generated,flutter-mane
842,162,107,187,8800,16200,generated,flutter-mane
843,162,107,187,8800,16300,generated,flutter-mane
844,162,107,187,8800,16400,generated,flutter-mane
845,162,107,187,8800,16500,generated,flutter-mane
846,162,107,187,8800,16600,generated,flutter-mane
847,162,107,187,8800,16700,generated,flutter-mane
848,162,107,187,8800,16800,generated,flutter-mane
849,162,107,187,8800,16900,generated,flutter-mane
850,162,107,187,8800,17000,generated,flutter-mane
851,162,107,187,8800,17100,generated,flutter-mane
852,162,107,187,8800,17200,generated,flutter-mane
853,162,107,187,8800,17300,generated,flutter-mane
854,162,107,187,8800,17400,generated,flutter-mane
855,162,107,187,8800,17500,generated,flutter-mane
856,162,107,187,8800,17600,generated,flutter-mane
857,162,107,187,8800,17700,generated,flutter-mane
858,162,107,187,8800,17800,generated,flutter-mane
859,162,107,187,8800,17900,generated,flutter-mane
860,162,107,187,8800,18000,generated,flutter-mane
861,162,107,187,8800,18100,generated,flutter-mane
862,162,107,187,8800,18200,generated,flutter-mane
863,162,107,187,8800,18300,generated,flutter-mane
864,162,107,187,8800,18400,generated,flutter-mane
865,162,107,187,8800,18500,generated,flutter-mane
866,162,107,187,8800,18600,generated,flutter-mane
867,162,107,187,8800,18700,generated,flutter-mane
868,162,107,187,8800,18800,generated,flutter-mane
869,162,107,187,8800,18900,generated,flutter-mane
870,162,107,187,8800,19000,generated,flutter-mane
871,162,107,187,8800,19100,generated,flutter-mane
872,162,107,187,8800,19200,generated,flutter-mane
873,162,107,187,8800,19300,generated,flutter-mane
874,162,107,187,8800,19400,generated,flutter-mane
875,162,107,187,8800,19500,generated,flutter-mane
876,162,107,187,8800,19600,generated,flutter-mane
877,162,107,187,8800,19700,generated,flutter-mane
878,162,107,187,8800,19800,generated,flutter-mane
879,162,107,187,8800,19900,generated,flutter-mane
880,162,107,187,8800,20000,generated,flutter-mane
881,162,107,187,8800,20100,generated,flutter-mane
882,162,107,187,8800,20200,generated,flutter-mane
883,162,107,187,8800,20300,generated,flutter-mane
884,162,107,187,8800,20400,generated,flutter-mane
885,162,107,187,8800,20500,generated,flutter-mane
886,162,107,187,8800,20600,generated,flutter-mane
887,162,107,187,8800,20700,generated,flutter-mane
888,162,107,187,8800,20800,generated,flutter-mane
889,162,107,187,8800,20900,generated,flutter-mane
890,162,107,187,8800,21000,generated,flutter-mane
891,162,107,187,8800,21100,generated,flutter-mane
892,162,107,187,8800,21200,generated,flutter-mane
893,162,107,187,8800,21300,generated,flutter-mane
894,162,107,187,8800,21400,generated,flutter-mane
895,162,107,187,8800,21500,generated,flutter-mane
896,162,107,187,8800,21600,generated,flutter-mane
897,162,107,187,8800,21700,generated,flutter-mane
898,162,107,187,8800,21800,generated,flutter-mane
899,162,107,187,8800,21900,generated,flutter-mane
900,162,107,187,8900,12000,generated,flutter-mane
901,162,107,187,8900,12100,generated,flutter-mane
